e.emp_id,e.name,e.age,e.job_role,e.salary,e.project,e.join_date,e.department,d.location
889,Crystal Bray,36,Engineer,104642.81,Project5,2010-03-11,Operations,Seattle
891,Bryan Barton,49,Analyst,132543.74,Gamma,2001-09-04,Operations,Seattle
894,Renee Andersen,36,Consultant,99499.34,Alpha,2023-02-23,Operations,Seattle
902,Courtney Bruce,33,Engineer,139207.06,Project3,2021-04-16,Operations,Seattle
906,Nathan Jennings,35,Developer,108000.46,Beta,1999-05-21,Operations,Seattle
907,Lisa Jefferson,39,Developer,141372.54,Project6,1994-08-10,Operations,Seattle
919,Nicholas Patterson,43,Manager,106387.42,Project5,1987-02-22,Operations,Seattle
924,Kathy Hamilton,40,Analyst,64072.29,Alpha,2013-05-29,Operations,Seattle
925,Amanda Hamilton,25,Developer,73862.85,Omega,2010-11-24,Operations,Seattle
928,Sara Nelson,33,Consultant,64814.52,Project3,1996-12-20,Operations,Seattle
961,David Cisneros,53,Engineer,106448.11,Project2,2021-06-22,Operations,Seattle
965,Jason Carter,25,Engineer,75959.93,Alpha,1971-06-17,Operations,Seattle
967,Daniel Francis,55,Consultant,135495.91,Project6,2024-10-05,Operations,Seattle
971,Kimberly Moore,25,Engineer,59992.48,Project1,2017-03-31,Operations,Seattle
972,Michael Washington,29,Consultant,107268.79,Omega,1999-12-13,Operations,Seattle
989,Shane Bailey,43,Consultant,65954.42,Project6,2007-07-18,Operations,Seattle
